dataset,seed,partition,No
author_cleaned,8,train,50
author_cleaned,8,train,93
author_cleaned,8,train,227
author_cleaned,8,train,331
author_cleaned,8,train,399
author_cleaned,8,train,99
author_cleaned,8,train,136
author_cleaned,8,train,397
author_cleaned,8,train,232
author_cleaned,8,train,327
author_cleaned,8,train,230
author_cleaned,8,train,45
author_cleaned,8,train,161
author_cleaned,8,train,359
author_cleaned,8,train,13
author_cleaned,8,train,406
author_cleaned,8,train,73
author_cleaned,8,train,270
author_cleaned,8,train,314
author_cleaned,8,train,378
author_cleaned,8,train,349
author_cleaned,8,train,165
author_cleaned,8,train,184
author_cleaned,8,train,379
author_cleaned,8,train,319
author_cleaned,8,train,169
author_cleaned,8,train,180
author_cleaned,8,train,81
author_cleaned,8,train,271
author_cleaned,8,train,263
author_cleaned,8,train,17
author_cleaned,8,train,310
author_cleaned,8,train,265
author_cleaned,8,train,345
author_cleaned,8,train,42
author_cleaned,8,train,132
author_cleaned,8,train,28
author_cleaned,8,train,400
author_cleaned,8,train,316
author_cleaned,8,train,239
author_cleaned,8,train,243
author_cleaned,8,train,415
author_cleaned,8,train,249
author_cleaned,8,train,300
author_cleaned,8,train,37
author_cleaned,8,train,205
author_cleaned,8,train,213
author_cleaned,8,train,65
author_cleaned,8,train,414
author_cleaned,8,train,333
author_cleaned,8,train,262
author_cleaned,8,train,196
author_cleaned,8,train,398
author_cleaned,8,train,51
author_cleaned,8,train,211
author_cleaned,8,train,11
author_cleaned,8,train,113
author_cleaned,8,train,363
author_cleaned,8,train,245
author_cleaned,8,train,256
author_cleaned,8,train,251
author_cleaned,8,train,301
author_cleaned,8,train,210
author_cleaned,8,train,103
author_cleaned,8,train,189
author_cleaned,8,train,219
author_cleaned,8,train,134
author_cleaned,8,train,382
author_cleaned,8,train,18
author_cleaned,8,train,54
author_cleaned,8,train,77
author_cleaned,8,train,402
author_cleaned,8,train,217
author_cleaned,8,train,282
author_cleaned,8,train,225
author_cleaned,8,train,334
author_cleaned,8,train,104
author_cleaned,8,train,192
author_cleaned,8,train,418
author_cleaned,8,train,320
author_cleaned,8,train,9
author_cleaned,8,train,199
author_cleaned,8,train,288
author_cleaned,8,train,275
author_cleaned,8,train,133
author_cleaned,8,train,312
author_cleaned,8,train,348
author_cleaned,8,train,140
author_cleaned,8,train,237
author_cleaned,8,train,308
author_cleaned,8,train,313
author_cleaned,8,train,154
author_cleaned,8,train,264
author_cleaned,8,train,148
author_cleaned,8,train,19
author_cleaned,8,train,22
author_cleaned,8,train,293
author_cleaned,8,train,10
author_cleaned,8,train,209
author_cleaned,8,train,175
author_cleaned,8,train,59
author_cleaned,8,train,158
author_cleaned,8,train,48
author_cleaned,8,train,366
author_cleaned,8,train,126
author_cleaned,8,train,401
author_cleaned,8,train,278
author_cleaned,8,train,159
author_cleaned,8,train,46
author_cleaned,8,train,257
author_cleaned,8,train,3
author_cleaned,8,train,60
author_cleaned,8,train,285
author_cleaned,8,train,36
author_cleaned,8,train,258
author_cleaned,8,train,24
author_cleaned,8,train,224
author_cleaned,8,train,23
author_cleaned,8,train,41
author_cleaned,8,train,116
author_cleaned,8,train,85
author_cleaned,8,train,341
author_cleaned,8,train,110
author_cleaned,8,train,292
author_cleaned,8,train,12
author_cleaned,8,train,220
author_cleaned,8,train,404
author_cleaned,8,train,385
author_cleaned,8,train,67
author_cleaned,8,train,332
author_cleaned,8,train,137
author_cleaned,8,train,337
author_cleaned,8,train,21
author_cleaned,8,train,391
author_cleaned,8,train,188
author_cleaned,8,train,82
author_cleaned,8,train,336
author_cleaned,8,train,144
author_cleaned,8,train,203
author_cleaned,8,train,151
author_cleaned,8,train,392
author_cleaned,8,train,115
author_cleaned,8,train,61
author_cleaned,8,train,246
author_cleaned,8,train,177
author_cleaned,8,train,174
author_cleaned,8,test,0
author_cleaned,8,test,29
author_cleaned,8,test,362
author_cleaned,8,test,57
author_cleaned,8,test,370
author_cleaned,8,test,235
author_cleaned,8,test,20
author_cleaned,8,test,350
author_cleaned,8,test,47
author_cleaned,8,test,179
author_cleaned,8,test,202
author_cleaned,8,test,386
author_cleaned,8,test,360
author_cleaned,8,test,311
author_cleaned,8,test,273
author_cleaned,8,test,101
author_cleaned,8,test,195
author_cleaned,8,test,107
author_cleaned,8,test,226
author_cleaned,8,test,75
author_cleaned,8,test,146
author_cleaned,8,test,197
author_cleaned,8,test,139
author_cleaned,8,test,302
author_cleaned,8,test,260
author_cleaned,8,test,395
author_cleaned,8,test,280
author_cleaned,8,test,403
author_cleaned,8,test,164
author_cleaned,8,test,14
author_cleaned,8,test,371
author_cleaned,8,test,281
author_cleaned,8,test,39
author_cleaned,8,test,206
author_cleaned,8,test,240
author_cleaned,8,test,216
author_cleaned,8,test,330
author_cleaned,8,test,253
author_cleaned,8,test,228
author_cleaned,8,test,218
author_cleaned,8,test,71
author_cleaned,8,test,90
author_cleaned,8,test,252
author_cleaned,8,test,135
author_cleaned,8,test,221
author_cleaned,8,test,123
author_cleaned,8,test,142
author_cleaned,8,test,131
author_cleaned,8,test,74
author_cleaned,8,test,354
author_cleaned,8,test,156
author_cleaned,8,test,411
author_cleaned,8,test,417
author_cleaned,8,test,390
author_cleaned,8,test,172
author_cleaned,8,test,269
author_cleaned,8,test,346
author_cleaned,8,test,376
author_cleaned,8,test,207
author_cleaned,8,test,389
author_cleaned,8,test,267
author_cleaned,8,test,410
author_cleaned,8,test,96
author_cleaned,8,test,259
author_cleaned,8,test,286
author_cleaned,8,test,231
author_cleaned,8,test,241
author_cleaned,8,test,108
author_cleaned,9,train,47
author_cleaned,9,train,48
author_cleaned,9,train,285
author_cleaned,9,train,319
author_cleaned,9,train,18
author_cleaned,9,train,306
author_cleaned,9,train,140
author_cleaned,9,train,331
author_cleaned,9,train,159
author_cleaned,9,train,341
author_cleaned,9,train,120
author_cleaned,9,train,193
author_cleaned,9,train,133
author_cleaned,9,train,382
author_cleaned,9,train,225
author_cleaned,9,train,20
author_cleaned,9,train,301
author_cleaned,9,train,146
author_cleaned,9,train,316
author_cleaned,9,train,3
author_cleaned,9,train,67
author_cleaned,9,train,381
author_cleaned,9,train,403
author_cleaned,9,train,418
author_cleaned,9,train,107
author_cleaned,9,train,237
author_cleaned,9,train,125
author_cleaned,9,train,292
author_cleaned,9,train,190
author_cleaned,9,train,336
author_cleaned,9,train,295
author_cleaned,9,train,209
author_cleaned,9,train,131
author_cleaned,9,train,218
author_cleaned,9,train,380
author_cleaned,9,train,367
author_cleaned,9,train,96
author_cleaned,9,train,280
author_cleaned,9,train,360
author_cleaned,9,train,407
author_cleaned,9,train,139
author_cleaned,9,train,417
author_cleaned,9,train,337
author_cleaned,9,train,398
author_cleaned,9,train,100
author_cleaned,9,train,135
author_cleaned,9,train,361
author_cleaned,9,train,392
author_cleaned,9,train,73
author_cleaned,9,train,371
author_cleaned,9,train,416
author_cleaned,9,train,357
author_cleaned,9,train,355
author_cleaned,9,train,217
author_cleaned,9,train,141
author_cleaned,9,train,240
author_cleaned,9,train,129
author_cleaned,9,train,188
author_cleaned,9,train,27
author_cleaned,9,train,213
author_cleaned,9,train,8
author_cleaned,9,train,310
author_cleaned,9,train,33
author_cleaned,9,train,199
author_cleaned,9,train,126
author_cleaned,9,train,151
author_cleaned,9,train,104
author_cleaned,9,train,368
author_cleaned,9,train,154
author_cleaned,9,train,106
author_cleaned,9,train,258
author_cleaned,9,train,11
author_cleaned,9,train,58
author_cleaned,9,train,9
author_cleaned,9,train,34
author_cleaned,9,train,5
author_cleaned,9,train,251
author_cleaned,9,train,352
author_cleaned,9,train,51
author_cleaned,9,train,19
author_cleaned,9,train,321
author_cleaned,9,train,249
author_cleaned,9,train,191
author_cleaned,9,train,197
author_cleaned,9,train,411
author_cleaned,9,train,215
author_cleaned,9,train,388
author_cleaned,9,train,105
author_cleaned,9,train,334
author_cleaned,9,train,66
author_cleaned,9,train,128
author_cleaned,9,train,253
author_cleaned,9,train,127
author_cleaned,9,train,206
author_cleaned,9,train,387
author_cleaned,9,train,200
author_cleaned,9,train,202
author_cleaned,9,train,264
author_cleaned,9,train,195
author_cleaned,9,train,385
author_cleaned,9,train,152
author_cleaned,9,train,269
author_cleaned,9,train,226
author_cleaned,9,train,256
author_cleaned,9,train,116
author_cleaned,9,train,308
author_cleaned,9,train,332
author_cleaned,9,train,233
author_cleaned,9,train,36
author_cleaned,9,train,74
author_cleaned,9,train,60
author_cleaned,9,train,313
author_cleaned,9,train,142
author_cleaned,9,train,415
author_cleaned,9,train,29
author_cleaned,9,train,232
author_cleaned,9,train,132
author_cleaned,9,train,250
author_cleaned,9,train,108
author_cleaned,9,train,231
author_cleaned,9,train,14
author_cleaned,9,train,187
author_cleaned,9,train,180
author_cleaned,9,train,44
author_cleaned,9,train,291
author_cleaned,9,train,375
author_cleaned,9,train,92
author_cleaned,9,train,406
author_cleaned,9,train,112
author_cleaned,9,train,93
author_cleaned,9,train,252
author_cleaned,9,train,389
author_cleaned,9,train,102
author_cleaned,9,train,52
author_cleaned,9,train,384
author_cleaned,9,train,265
author_cleaned,9,train,10
author_cleaned,9,train,228
author_cleaned,9,train,169
author_cleaned,9,train,386
author_cleaned,9,train,115
author_cleaned,9,train,22
author_cleaned,9,train,288
author_cleaned,9,train,157
author_cleaned,9,train,354
author_cleaned,9,train,177
author_cleaned,9,train,282
author_cleaned,9,train,260
author_cleaned,9,train,114
author_cleaned,9,train,409
author_cleaned,9,train,149
author_cleaned,9,train,394
author_cleaned,9,train,54
author_cleaned,9,train,300
author_cleaned,9,train,214
author_cleaned,9,train,353
author_cleaned,9,train,333
author_cleaned,9,train,330
author_cleaned,9,train,401
author_cleaned,9,train,45
author_cleaned,9,train,373
author_cleaned,9,train,147
author_cleaned,9,train,43
author_cleaned,9,train,224
author_cleaned,9,train,0
author_cleaned,9,train,344
author_cleaned,9,train,176
author_cleaned,9,train,348
author_cleaned,9,train,365
author_cleaned,9,train,322
author_cleaned,9,train,366
author_cleaned,9,train,276
author_cleaned,9,train,287
author_cleaned,9,train,99
author_cleaned,9,train,364
author_cleaned,9,train,245
author_cleaned,9,train,391
author_cleaned,9,train,37
author_cleaned,9,train,325
author_cleaned,9,train,307
author_cleaned,9,train,13
author_cleaned,9,train,405
author_cleaned,9,train,21
author_cleaned,9,train,320
author_cleaned,9,train,349
author_cleaned,9,train,297
author_cleaned,9,train,61
author_cleaned,9,train,271
author_cleaned,9,train,262
author_cleaned,9,train,137
author_cleaned,9,train,90
author_cleaned,9,train,413
author_cleaned,9,train,356
author_cleaned,9,train,318
author_cleaned,9,train,275
author_cleaned,9,train,397
author_cleaned,9,train,335
author_cleaned,9,train,210
author_cleaned,9,train,117
author_cleaned,9,train,86
author_cleaned,9,train,268
author_cleaned,9,train,205
author_cleaned,9,train,261
author_cleaned,9,train,17
author_cleaned,9,train,148
author_cleaned,9,train,379
author_cleaned,9,train,378
author_cleaned,9,train,286
author_cleaned,9,train,267
author_cleaned,9,train,227
author_cleaned,9,train,220
author_cleaned,9,train,219
author_cleaned,9,train,192
author_cleaned,9,train,82
author_cleaned,9,train,293
author_cleaned,9,train,59
author_cleaned,9,train,304
author_cleaned,9,train,150
author_cleaned,9,train,311
author_cleaned,9,train,383
author_cleaned,9,train,144
author_cleaned,9,train,281
author_cleaned,9,train,363
author_cleaned,9,train,1
author_cleaned,9,train,50
author_cleaned,9,train,28
author_cleaned,9,train,327
author_cleaned,9,train,303
author_cleaned,9,train,189
author_cleaned,9,train,166
author_cleaned,9,train,241
author_cleaned,9,train,70
author_cleaned,9,train,309
author_cleaned,9,train,326
author_cleaned,9,train,410
author_cleaned,9,train,350
author_cleaned,9,train,85
author_cleaned,9,train,235
author_cleaned,9,train,404
author_cleaned,9,train,263
author_cleaned,9,train,77
author_cleaned,9,train,185
author_cleaned,9,train,65
author_cleaned,9,train,266
author_cleaned,9,train,179
author_cleaned,9,train,155
author_cleaned,9,train,346
author_cleaned,9,train,289
author_cleaned,9,train,167
author_cleaned,9,train,239
author_cleaned,9,train,273
author_cleaned,9,train,345
author_cleaned,9,train,15
author_cleaned,9,train,156
author_cleaned,9,train,298
author_cleaned,9,train,395
author_cleaned,9,train,242
author_cleaned,9,train,302
author_cleaned,9,train,283
author_cleaned,9,train,153
author_cleaned,9,train,312
author_cleaned,9,train,305
author_cleaned,9,train,314
author_cleaned,9,train,370
author_cleaned,9,train,78
author_cleaned,9,train,26
author_cleaned,9,train,89
author_cleaned,9,train,162
author_cleaned,9,train,315
author_cleaned,9,train,75
author_cleaned,9,train,164
author_cleaned,9,test,203
author_cleaned,9,test,136
author_cleaned,9,test,359
author_cleaned,9,test,296
author_cleaned,9,test,71
author_cleaned,9,test,223
author_cleaned,9,test,41
author_cleaned,9,test,172
author_cleaned,9,test,211
author_cleaned,9,test,399
author_cleaned,9,test,196
author_cleaned,9,test,376
author_cleaned,9,test,83
author_cleaned,9,test,257
author_cleaned,9,test,173
author_cleaned,9,test,123
author_cleaned,9,test,390
author_cleaned,9,test,230
author_cleaned,9,test,134
author_cleaned,9,test,402
author_cleaned,9,test,244
author_cleaned,9,test,343
author_cleaned,9,test,76
author_cleaned,9,test,207
author_cleaned,9,test,113
author_cleaned,9,test,351
author_cleaned,9,test,46
author_cleaned,9,test,138
author_cleaned,9,test,16
author_cleaned,9,test,270
author_cleaned,9,test,57
author_cleaned,9,test,101
author_cleaned,9,test,221
author_cleaned,9,test,81
author_cleaned,9,test,204
author_cleaned,9,test,12
author_cleaned,9,test,174
author_cleaned,9,test,414
author_cleaned,9,test,6
author_cleaned,9,test,145
author_cleaned,9,test,246
author_cleaned,9,test,103
author_cleaned,9,test,161
author_cleaned,9,test,299
author_cleaned,9,test,329
author_cleaned,9,test,255
author_cleaned,9,test,158
author_cleaned,9,test,49
author_cleaned,9,test,362
author_cleaned,9,test,259
author_cleaned,9,test,284
author_cleaned,9,test,184
author_cleaned,9,test,110
author_cleaned,9,test,24
author_cleaned,9,test,323
author_cleaned,9,test,42
author_cleaned,9,test,130
author_cleaned,9,test,400
author_cleaned,9,test,175
author_cleaned,9,test,278
author_cleaned,9,test,23
author_cleaned,9,test,374
author_cleaned,9,test,109
author_cleaned,9,test,216
author_cleaned,9,test,243
author_cleaned,9,test,39
author_cleaned,9,test,181
author_cleaned,9,test,165
independent_cleaned,2001,train,205
independent_cleaned,2001,train,196
independent_cleaned,2001,train,116
independent_cleaned,2001,train,241
independent_cleaned,2001,train,354
independent_cleaned,2001,train,207
independent_cleaned,2001,train,139
independent_cleaned,2001,train,338
independent_cleaned,2001,train,58
independent_cleaned,2001,train,197
independent_cleaned,2001,train,265
independent_cleaned,2001,train,250
independent_cleaned,2001,train,373
independent_cleaned,2001,train,381
independent_cleaned,2001,train,315
independent_cleaned,2001,train,267
independent_cleaned,2001,train,45
independent_cleaned,2001,train,249
independent_cleaned,2001,train,346
independent_cleaned,2001,train,37
independent_cleaned,2001,train,63
independent_cleaned,2001,train,238
independent_cleaned,2001,train,82
independent_cleaned,2001,train,14
independent_cleaned,2001,train,179
independent_cleaned,2001,train,145
independent_cleaned,2001,train,291
independent_cleaned,2001,train,178
independent_cleaned,2001,train,273
independent_cleaned,2001,train,62
independent_cleaned,2001,train,9
independent_cleaned,2001,train,193
independent_cleaned,2001,train,137
independent_cleaned,2001,train,169
independent_cleaned,2001,train,304
independent_cleaned,2001,train,262
independent_cleaned,2001,train,244
independent_cleaned,2001,train,23
independent_cleaned,2001,train,252
independent_cleaned,2001,train,257
independent_cleaned,2001,train,190
independent_cleaned,2001,train,18
independent_cleaned,2001,train,403
independent_cleaned,2001,train,147
independent_cleaned,2001,train,410
independent_cleaned,2001,train,392
independent_cleaned,2001,train,311
independent_cleaned,2001,train,225
independent_cleaned,2001,train,402
independent_cleaned,2001,train,412
